Time	P	T	E	Qls	Qmm
1985-04-11	7.6000	1.4000	0.8000	3600	0.8640
1985-04-12	2.5000	2.6000	1.0000	3700	0.8880
1985-04-13	0.1000	2.4000	1.0000	3500	0.8400
1985-04-14	0.0000	2.1000	1.0000	3000	0.7200
1985-04-15	1.3000	4.4000	1.3000	2470	0.5928
1985-04-16	0.0000	6.2000	1.5000	3210	0.7704
1985-04-17	0.0000	6.0000	1.5000	4570	1.0968
1985-04-18	0.5000	6.1000	1.6000	4830	1.1592
1985-04-19	3.8000	3.5000	1.2000	4300	1.0320
1985-04-20	3.6000	1.2000	0.9000	4200	1.0080
1985-04-21	1.1000	3.0000	1.1000	4700	1.1280
1985-04-22	7.2000	3.1000	1.2000	4100	0.9840
1985-04-23	2.9000	5.0000	1.4000	4800	1.1520
1985-04-24	10.4000	5.4000	1.5000	6500	1.5600
1985-04-25	0.0000	5.4000	1.5000	7700	1.8480
1985-04-26	0.0000	7.6000	1.8000	7000	1.6800
1985-04-27	0.4000	10.7000	2.3000	6000	1.4400
1985-04-28	4.2000	9.9000	2.2000	5800	1.3920
1985-04-29	3.5000	11.4000	2.4000	6600	1.5840
1985-04-30	0.0000	14.0000	2.9000	6900	1.6560
1985-05-01	0.5000	15.5000	3.1000	5950	1.4280
1985-05-02	13.8000	15.2000	3.1000	5650	1.3560
1985-05-03	0.7000	16.7000	3.3000	11100	2.6640
1985-05-04	0.0000	16.7000	3.3000	9500	2.2800
1985-05-05	1.6000	13.9000	2.9000	6900	1.6560
1985-05-06	2.4000	10.4000	2.4000	5950	1.4280
1985-05-07	7.0000	8.3000	2.1000	5650	1.3560
1985-05-08	3.0000	6.6000	1.8000	6300	1.5120
1985-05-09	0.0000	7.5000	2.0000	6300	1.5120
1985-05-10	1.5000	9.9000	2.4000	5350	1.2840
1985-05-11	0.0000	8.8000	2.2000	5100	1.2240
1985-05-12	0.0000	7.8000	2.1000	3000	0.7200
1985-05-13	0.0000	11.0000	2.6000	2300	0.5520
1985-05-14	0.0000	15.7000	3.3000	3630	0.8712
1985-05-15	0.3000	15.1000	3.3000	3420	0.8208
1985-05-16	0.2000	14.5000	3.2000	3420	0.8208
1985-05-17	0.0000	13.5000	3.0000	3420	0.8208
1985-05-18	0.2000	14.1000	3.2000	3420	0.8208
1985-05-19	5.8000	11.7000	2.7000	2820	0.6768
1985-05-20	12.0000	13.9000	3.1000	2130	0.5112
1985-05-21	6.0000	12.3000	2.8000	4830	1.1592
1985-05-22	3.2000	13.6000	3.1000	4570	1.0968
1985-05-23	1.5000	13.0000	3.0000	3210	0.7704
1985-05-24	0.0000	12.3000	2.9000	2470	0.5928
1985-05-25	0.0000	13.2000	3.0000	2000	0.4800
1985-05-26	0.0000	16.1000	3.5000	2000	0.4800
1985-05-27	5.0000	18.3000	3.9000	1610	0.3864
1985-05-28	8.3000	13.8000	3.1000	3210	0.7704
1985-05-29	0.0000	12.3000	2.9000	3210	0.7704
1985-05-30	0.3000	15.0000	3.4000	2650	0.6360
1985-05-31	15.4000	18.1000	3.9000	2000	0.4800
1985-06-01	2.3000	14.3000	3.3000	3840	0.9216
1985-06-02	0.0000	12.3000	3.0000	2300	0.5520
1985-06-03	0.0000	13.5000	3.2000	1870	0.4488
1985-06-04	0.1000	14.3000	3.3000	1870	0.4488
1985-06-05	3.6000	14.0000	3.3000	1870	0.4488
1985-06-06	9.4000	15.4000	3.5000	2000	0.4800
1985-06-07	0.1000	16.0000	3.6000	3000	0.7200
1985-06-08	0.0000	12.1000	3.0000	2000	0.4800
1985-06-09	0.0000	13.5000	3.2000	1870	0.4488
1985-06-10	0.0000	15.4000	3.5000	1610	0.3864
1985-06-11	0.0000	16.9000	3.8000	1480	0.3552
1985-06-12	10.2000	17.2000	3.8000	1370	0.3288
1985-06-13	14.6000	15.8000	3.6000	2130	0.5112
1985-06-14	0.0000	14.3000	3.4000	3630	0.8712
1985-06-15	0.0000	14.7000	3.4000	1870	0.4488
1985-06-16	0.0000	19.7000	4.3000	1610	0.3864
1985-06-17	0.0000	19.3000	4.2000	1480	0.3552
1985-06-18	0.0000	16.9000	3.8000	1480	0.3552
1985-06-19	2.1000	18.5000	4.1000	1480	0.3552
1985-06-20	9.1000	12.5000	3.1000	1370	0.3288
1985-06-21	6.1000	10.7000	2.8000	1740	0.4176
1985-06-22	11.4000	10.7000	2.7000	1870	0.4488
1985-06-23	4.4000	12.8000	3.1000	4830	1.1592
1985-06-24	0.0000	15.2000	3.6000	2130	0.5112
1985-06-25	0.0000	16.7000	3.8000	2130	0.5112
1985-06-26	0.0000	20.1000	4.4000	1870	0.4488
1985-06-27	0.0000	20.8000	4.5000	1870	0.4488
1985-06-28	0.0000	20.7000	4.5000	1480	0.3552
1985-06-29	0.0000	17.3000	3.9000	1480	0.3552
1985-06-30	0.0000	18.1000	4.0000	1260	0.3024
1985-07-01	0.0000	21.3000	4.5000	1150	0.2760
1985-07-02	0.0000	21.2000	4.5000	1040	0.2496
1985-07-03	0.0000	21.6000	4.6000	930	0.2232
1985-07-04	0.1000	23.5000	5.0000	930	0.2232
1985-07-05	10.0000	18.9000	4.1000	930	0.2232
1985-07-06	3.7000	17.1000	3.8000	2300	0.5520
1985-07-07	0.1000	17.1000	3.8000	1740	0.4176
1985-07-08	9.8000	16.8000	3.7000	1740	0.4176
1985-07-09	0.0000	18.3000	4.0000	2470	0.5928
1985-07-10	0.1000	19.0000	4.1000	1480	0.3552
1985-07-11	0.0000	19.6000	4.2000	1260	0.3024
1985-07-12	0.0000	17.7000	3.9000	1150	0.2760
1985-07-13	4.9000	18.4000	4.0000	1040	0.2496
1985-07-14	9.5000	16.8000	3.7000	1260	0.3024
1985-07-15	1.6000	15.9000	3.6000	1610	0.3864
1985-07-16	9.6000	13.2000	3.1000	1870	0.4488
1985-07-17	2.2000	14.7000	3.3000	2000	0.4800
1985-07-18	0.1000	15.6000	3.5000	1480	0.3552
1985-07-19	0.0000	15.5000	3.4000	1370	0.3288
1985-07-20	2.3000	18.2000	3.9000	1150	0.2760
1985-07-21	4.8000	16.0000	3.5000	1150	0.2760
1985-07-22	2.7000	14.7000	3.3000	1260	0.3024
1985-07-23	10.7000	13.7000	3.1000	1370	0.3288
1985-07-24	45.0000	12.9000	2.9000	2130	0.5112
1985-07-25	15.8000	13.7000	3.1000	23500	5.6400
1985-07-26	0.0000	13.4000	3.0000	25500	6.1200
1985-07-27	0.0000	13.7000	3.0000	19700	4.7280
1985-07-28	0.0000	12.0000	2.7000	14100	3.3840
1985-07-29	5.6000	13.0000	2.9000	8000	1.9200
1985-07-30	0.9000	15.6000	3.3000	14100	3.3840
1985-07-31	0.8000	17.7000	3.7000	8700	2.0880
1985-08-01	13.9000	17.1000	3.5000	6600	1.5840
1985-08-02	1.8000	16.8000	3.4000	9500	2.2800
1985-08-03	9.3000	16.8000	3.4000	7250	1.7400
1985-08-04	4.8000	16.0000	3.3000	6600	1.5840
1985-08-05	0.0000	18.4000	3.7000	5950	1.4280
1985-08-06	0.3000	23.1000	4.4000	4310	1.0344
1985-08-07	1.6000	17.2000	3.4000	4050	0.9720
1985-08-08	0.0000	15.4000	3.1000	3630	0.8712
1985-08-09	0.0000	17.1000	3.4000	3420	0.8208
1985-08-10	0.0000	22.8000	4.2000	2820	0.6768
1985-08-11	0.3000	22.9000	4.2000	2130	0.5112
1985-08-12	0.0000	21.7000	4.0000	2000	0.4800
1985-08-13	0.1000	22.6000	4.1000	1870	0.4488
1985-08-14	0.7000	22.1000	4.0000	2000	0.4800
1985-08-15	2.7000	21.1000	3.9000	1870	0.4488
1985-08-16	0.6000	20.2000	3.7000	2300	0.5520
1985-08-17	0.0000	21.1000	3.8000	2000	0.4800
1985-08-18	0.0000	21.8000	3.9000	1370	0.3288
1985-08-19	0.0000	22.8000	4.0000	1370	0.3288
1985-08-20	0.0000	23.0000	4.0000	1370	0.3288
1985-08-21	0.0000	22.2000	3.9000	1260	0.3024
1985-08-22	0.0000	20.7000	3.6000	1150	0.2760
1985-08-23	3.3000	19.2000	3.4000	1150	0.2760
1985-08-24	3.3000	17.4000	3.1000	1260	0.3024
1985-08-25	0.9000	17.0000	3.0000	1260	0.3024
1985-08-26	0.1000	16.5000	3.0000	1040	0.2496
1985-08-27	7.7000	16.8000	3.0000	1260	0.3024
1985-08-28	1.7000	14.9000	2.7000	1480	0.3552
1985-08-29	0.0000	13.9000	2.5000	1480	0.3552
1985-08-30	5.8000	14.1000	2.5000	1480	0.3552
1985-08-31	0.0000	11.1000	2.1000	1610	0.3864
1985-09-01	0.0000	12.7000	2.3000	1370	0.3288
1985-09-02	0.0000	16.8000	2.8000	1150	0.2760
1985-09-03	0.0000	20.5000	3.3000	1150	0.2760
1985-09-04	0.0000	21.5000	3.4000	845	0.2028
1985-09-05	0.0000	20.9000	3.3000	845	0.2028
1985-09-06	0.0000	20.4000	3.2000	760	0.1824
1985-09-07	0.0000	19.9000	3.1000	760	0.1824
1985-09-08	0.0000	20.0000	3.1000	680	0.1632
1985-09-09	1.3000	18.0000	2.8000	595	0.1428
1985-09-10	0.0000	15.5000	2.5000	595	0.1428
1985-09-11	0.0000	14.9000	2.4000	595	0.1428
1985-09-12	0.0000	15.8000	2.5000	595	0.1428
1985-09-13	1.6000	17.7000	2.7000	680	0.1632
1985-09-14	0.0000	19.4000	2.8000	595	0.1428
1985-09-15	5.2000	21.0000	3.0000	510	0.1224
1985-09-16	0.8000	18.2000	2.6000	425	0.1020
1985-09-17	22.3000	14.9000	2.2000	425	0.1020
1985-09-18	0.0000	10.6000	1.7000	1150	0.2760
1985-09-19	0.6000	13.7000	2.1000	1040	0.2496
1985-09-20	32.3000	18.3000	2.5000	845	0.2028
1985-09-21	2.8000	13.1000	2.0000	3840	0.9216
1985-09-22	3.1000	10.5000	1.7000	2130	0.5112
1985-09-23	0.6000	8.4000	1.4000	1740	0.4176
1985-09-24	0.0000	7.4000	1.3000	1150	0.2760
1985-09-25	0.0000	8.1000	1.4000	930	0.2232
1985-09-26	0.0000	8.5000	1.4000	845	0.2028
1985-09-27	0.2000	9.9000	1.5000	845	0.2028
1985-09-28	0.6000	12.5000	1.8000	760	0.1824
1985-09-29	10.3000	9.6000	1.4000	680	0.1632
1985-09-30	1.6000	6.9000	1.2000	930	0.2232
1985-10-01	0.9000	7.3000	1.2000	760	0.1824
1985-10-02	6.6000	7.4000	1.2000	845	0.2028
1985-10-03	0.9000	10.5000	1.5000	845	0.2028
1985-10-04	0.0000	10.4000	1.4000	760	0.1824
1985-10-05	6.3000	13.9000	1.7000	760	0.1824
1985-10-06	1.4000	12.8000	1.6000	845	0.2028
1985-10-07	1.0000	8.9000	1.2000	760	0.1824
1985-10-08	0.7000	9.3000	1.3000	680	0.1632
1985-10-09	0.0000	9.6000	1.3000	680	0.1632
1985-10-10	0.0000	9.3000	1.2000	680	0.1632
1985-10-11	0.0000	8.6000	1.2000	680	0.1632
1985-10-12	0.1000	7.3000	1.0000	680	0.1632
1985-10-13	9.2000	9.6000	1.2000	2000	0.4800
1985-10-14	15.1000	12.5000	1.4000	3000	0.7200
1985-10-15	6.8000	12.0000	1.4000	3840	0.9216
1985-10-16	5.2000	12.1000	1.3000	3000	0.7200
1985-10-17	5.7000	8.8000	1.1000	2820	
1985-10-18	0.0000	4.4000	0.7000	2820	
1985-10-19	0.0000	2.2000	0.5000	2820	
1985-10-20	0.0000	5.6000	0.8000	2820	
1985-10-21	2.8000	7.5000	0.9000	2820	
1985-10-22	0.0000	3.0000	0.6000	2820	
1985-10-23	1.3000	4.4000	0.7000	2820	
1985-10-24	0.0000	4.4000	0.7000	2820	
1985-10-25	0.0000	1.2000	0.4000	2820	
1985-10-26	0.0000	2.1000	0.5000	2820	
1985-10-27	0.0000	5.5000	0.7000	3000	0.7200
1985-10-28	0.0000	6.2000	0.7000	3420	0.8208
1985-10-29	0.0000	3.7000	0.6000	3630	0.8712
1985-10-30	0.0000	2.9000	0.5000	3420	0.8208
1985-10-31	0.0000	5.0000	0.6000	3210	0.7704
1985-11-01	0.0000	8.5000	0.9000	3420	0.8208
1985-11-02	0.0000	9.0000	0.9000	3210	0.7704
1985-11-03	0.0000	10.9000	1.0000	3210	0.7704
1985-11-04	1.2000	14.1000	1.2000	3210	0.7704
1985-11-05	28.1000	11.8000	1.0000	3840	0.9216
1985-11-06	1.5000	3.5000	0.5000	10700	2.5680
1985-11-07	0.0000	0.4000	0.3000	5350	1.2840
1985-11-08	0.0000	2.1000	0.4000	4050	0.9720
1985-11-09	0.0000	5.2000	0.6000	4570	1.0968
1985-11-10	0.1000	5.1000	0.6000	4310	1.0344
1985-11-11	1.3000	3.3000	0.5000	4050	0.9720
1985-11-12	0.1000	-0.3000	0.3000	4830	1.1592
1985-11-13	6.4000	5.2000	0.6000	4310	1.0344
1985-11-14	5.8000	9.4000	0.8000	5350	1.2840
1985-11-15	1.2000	9.2000	0.7000	6900	1.6560
1985-11-16	1.5000	8.8000	0.7000	5950	1.4280
1985-11-17	0.0000	4.9000	0.5000	5650	1.3560
1985-11-18	0.0000	1.6000	0.4000	4310	1.0344
1985-11-19	0.0000	5.6000	0.5000	5100	1.2240
1985-11-20	0.0000	1.2000	0.3000	5350	1.2840
1985-11-21	0.0000	0.9000	0.3000	5100	1.2240
1985-11-22	0.0000	3.7000	0.4000	5100	1.2240
1985-11-23	0.0000	3.8000	0.4000	4830	1.1592
1985-11-24	0.0000	4.3000	0.5000	4310	1.0344
1985-11-25	3.7000	3.6000	0.4000	4310	1.0344
1985-11-26	0.5000	0.4000	0.3000	5350	1.2840
1985-11-27	2.5000	-3.9000	0.1000	5100	1.2240
1985-11-28	19.1000	-3.2000	0.1000	4570	1.0968
1985-11-29	4.7000	1.2000	0.3000	11100	2.6640
1985-11-30	2.2000	-1.5000	0.2000	9100	2.1840
1985-12-01	0.0000	-3.4000	0.1000	7250	1.7400
1985-12-02	0.0000	-8.9000	0.0000	6300	1.5120
1985-12-03	1.6000	-8.8000	0.0000	6900	1.6560
1985-12-04	7.1000	-1.3000	0.2000	8000	1.9200
1985-12-05	3.8000	2.9000	0.3000	9900	2.3760
1985-12-06	6.7000	4.6000	0.4000	11900	2.8560
1985-12-07	7.5000	6.4000	0.5000	12800	3.0720
1985-12-08	10.9000	6.2000	0.5000	14500	3.4800
1985-12-09	0.0000	-1.4000	0.2000	21100	5.0640
1985-12-10	0.0000	-5.1000	0.0000	19700	4.7280
1985-12-11	0.0000	-2.1000	0.1000	18200	4.3680
1985-12-12	1.2000	-1.4000	0.2000	15900	3.8160
1985-12-13	10.2000	2.8000	0.3000	15400	3.6960
1985-12-14	13.0000	5.3000	0.4000	20100	4.8240
1985-12-15	0.1000	-2.2000	0.1000	26000	6.2400
1985-12-16	1.5000	-0.7000	0.2000	24500	5.8800
1985-12-17	3.2000	2.4000	0.3000	20100	4.8240
1985-12-18	0.0000	1.2000	0.3000	22100	5.3040
1985-12-19	0.2000	5.5000	0.4000	18200	4.3680
1985-12-20	0.1000	10.4000	0.6000	16300	3.9120
1985-12-21	3.5000	6.4000	0.5000	15900	3.8160
1985-12-22	3.2000	6.3000	0.5000	12800	3.0720
1985-12-23	57.0000	5.9000	0.4000	13600	3.2640
1985-12-24	0.4000	5.0000	0.4000	78000	18.7200
1985-12-25	0.4000	3.2000	0.3000	51500	12.3600
1985-12-26	0.8000	0.9000	0.2000	38100	9.1440
1985-12-27	0.0000	-0.8000	0.2000	32500	7.8000
1985-12-28	0.0000	-1.3000	0.1000	30000	7.2000
1985-12-29	0.0000	-1.7000	0.1000	22500	5.4000
1985-12-30	0.0000	-1.2000	0.2000	19700	4.7280
1985-12-31	0.0000	-3.1000	0.1000	18700	4.4880
1986-01-01	0.4000	-2.5000	0.1000	13900	3.3360
1986-01-02	0.0000	-1.4000	0.2000	14900	3.5760
1986-01-03	0.4000	2.6000	0.3000	12900	3.0960
1986-01-04	0.1000	5.8000	0.5000	11400	2.7360
1986-01-05	2.6000	8.7000	0.6000	11400	2.7360
1986-01-06	0.0000	5.1000	0.5000	9300	2.2320
1986-01-07	0.5000	7.1000	0.5000	9300	2.2320
1986-01-08	7.1000	5.6000	0.5000	10100	2.4240
1986-01-09	10.3000	6.1000	0.5000	13400	3.2160
1986-01-10	2.1000	4.1000	0.4000	11900	2.8560
1986-01-11	0.8000	9.3000	0.6000	12900	3.0960
1986-01-12	0.0000	9.6000	0.7000	9300	2.2320
1986-01-13	0.3000	8.5000	0.6000	9300	2.2320
1986-01-14	0.1000	7.8000	0.6000	9750	2.3400
1986-01-15	0.3000	9.4000	0.7000	9300	2.2320
1986-01-16	0.4000	9.9000	0.7000	9300	2.2320
1986-01-17	0.0000	3.4000	0.4000	8500	2.0400
1986-01-18	2.3000	3.7000	0.4000	8500	2.0400
1986-01-19	0.7000	4.3000	0.5000	7400	1.7760
1986-01-20	0.0000	2.7000	0.4000	6350	1.5240
1986-01-21	0.1000	1.6000	0.3000	5350	1.2840
1986-01-22	0.0000	2.2000	0.4000	4790	1.1496
1986-01-23	0.1000	2.1000	0.4000	4790	1.1496
1986-01-24	2.0000	2.7000	0.4000	4230	1.0152
1986-01-25	0.0000	1.3000	0.3000	4510	1.0824
1986-01-26	4.6000	5.0000	0.5000	3050	0.7320
1986-01-27	0.8000	3.1000	0.4000	3270	0.7848
1986-01-28	7.5000	6.1000	0.6000	3720	0.8928
1986-01-29	3.6000	3.2000	0.5000	5700	1.3680
1986-01-30	2.4000	4.4000	0.5000	8500	2.0400
1986-01-31	2.0000	6.5000	0.6000	6650	1.5960
1986-02-01	7.5000	6.4000	0.6000	6000	1.4400
1986-02-02	7.3000	3.4000	0.5000	10500	2.5200
1986-02-03	5.5000	2.4000	0.4000	10500	2.5200
1986-02-04	6.0000	1.1000	0.4000	11900	2.8560
1986-02-05	20.4000	6.0000	0.7000	13900	3.3360
1986-02-06	8.2000	4.6000	0.6000	20600	4.9440
1986-02-07	1.8000	1.2000	0.4000	26400	6.3360
1986-02-08	0.2000	2.1000	0.4000	23800	5.7120
1986-02-09	0.0000	8.4000	0.8000	21700	5.2080
1986-02-10	0.0000	8.4000	0.9000	20100	4.8240
1986-02-11	0.9000	9.0000	0.9000	16500	3.9600
1986-02-12	0.9000	5.8000	0.7000	14900	3.5760
1986-02-13	3.7000	2.6000	0.5000	12900	3.0960
1986-02-14	0.0000	0.2000	0.4000	12400	2.9760
1986-02-15	6.4000	2.8000	0.5000	12900	3.0960
1986-02-16	4.3000	3.6000	0.6000	10100	2.4240
1986-02-17	0.0000	3.5000	0.6000	9300	2.2320
1986-02-18	0.8000	1.8000	0.5000	8500	2.0400
1986-02-19	4.5000	0.3000	0.4000	8500	2.0400
1986-02-20	0.1000	1.3000	0.5000	8500	2.0400
1986-02-21	0.0000	1.0000	0.4000	7750	1.8600
1986-02-22	8.6000	1.2000	0.5000	7750	1.8600
1986-02-23	0.4000	2.0000	0.5000	9300	2.2320
1986-02-24	0.0000	1.8000	0.5000	8150	1.9560
1986-02-25	0.0000	-0.2000	0.4000	8150	1.9560
1986-02-26	0.0000	-1.2000	0.3000	8500	2.0400
1986-02-27	3.8000	-1.2000	0.3000	8500	2.0400
1986-02-28	0.5000	-2.4000	0.2000	8150	1.9560
1986-03-01	3.3000	-0.4000	0.4000	7750	1.8600
1986-03-02	0.0000	1.1000	0.5000	6350	1.5240
1986-03-03	4.4000	-0.7000	0.4000	4790	1.1496
1986-03-04	3.1000	-1.0000	0.4000	5350	1.2840
1986-03-05	0.0000	-1.1000	0.3000	5700	1.3680
1986-03-06	0.0000	-0.9000	0.4000	5700	1.3680
1986-03-07	0.0000	0.4000	0.5000	5700	1.3680
1986-03-08	0.0000	-0.5000	0.4000	5350	1.2840
1986-03-09	0.0000	4.5000	0.9000	5050	1.2120
1986-03-10	0.0000	7.1000	1.1000	3720	0.8928
1986-03-11	0.7000	5.8000	1.0000	4510	1.0824
1986-03-12	1.4000	6.1000	1.1000	4790	1.1496
1986-03-13	2.4000	5.8000	1.1000	4790	1.1496
1986-03-14	1.4000	3.2000	0.8000	4510	1.0824
1986-03-15	14.4000	3.4000	0.8000	4790	1.1496
1986-03-16	24.5000	8.3000	1.4000	10600	2.5440
1986-03-17	0.6000	11.0000	1.6000	24300	5.8320
1986-03-18	1.4000	11.3000	1.7000	22200	5.3280
1986-03-19	0.6000	5.6000	1.1000	21700	5.2080
1986-03-20	3.4000	10.0000	1.6000	20600	4.9440
1986-03-21	0.0000	9.2000	1.5000	19600	4.7040
1986-03-22	0.0000	9.8000	1.6000	18000	4.3200
1986-03-23	0.0000	8.8000	1.5000	13400	3.2160
1986-03-24	0.0000	9.0000	1.5000	8500	2.0400
1986-03-25	4.2000	9.7000	1.6000	8150	1.9560
1986-03-26	3.7000	8.4000	1.5000	10100	2.4240
1986-03-27	3.3000	9.5000	1.7000	10100	2.4240
1986-03-28	4.1000	9.1000	1.6000	11400	2.7360
1986-03-29	0.0000	8.5000	1.6000	11400	2.7360
1986-03-30	0.4000	7.4000	1.4000	7750	1.8600
1986-03-31	0.0000	7.4000	1.5000	5350	1.2840
1986-04-01	0.0000	10.0000	1.8000	8150	1.9560
1986-04-02	1.6000	10.7000	1.9000	7000	1.6800
1986-04-03	5.7000	11.1000	2.0000	7000	1.6800
1986-04-04	0.0000	9.4000	1.8000	7000	1.6800
1986-04-05	0.2000	8.4000	1.7000	7400	1.7760
1986-04-06	1.0000	7.9000	1.6000	5700	1.3680
1986-04-07	0.0000	8.3000	1.7000	4790	1.1496
1986-04-08	0.0000	10.1000	1.9000	4790	1.1496
1986-04-09	0.0000	10.7000	2.0000	4510	1.0824
1986-04-10	0.0000	11.0000	2.1000	4510	1.0824
1986-04-11	4.3000	9.1000	1.9000	4230	1.0152
1986-04-12	24.1000	9.0000	1.9000	4790	1.1496
1986-04-13	1.2000	9.3000	1.9000	18600	4.4640
1986-04-14	0.0000	9.3000	1.9000	8500	2.0400
1986-04-15	0.0000	6.3000	1.5000	7000	1.6800
1986-04-16	0.1000	4.8000	1.3000	7750	1.8600
1986-04-17	0.0000	3.8000	1.2000	7750	1.8600
1986-04-18	0.0000	3.4000	1.2000	7400	1.7760
1986-04-19	0.0000	4.3000	1.3000	6650	1.5960
1986-04-20	0.0000	7.1000	1.7000	5050	1.2120
1986-04-21	0.0000	7.2000	1.7000	3950	0.9480
1986-04-22	0.0000	5.6000	1.5000	4230	1.0152
1986-04-23	0.0000	7.8000	1.8000	4510	1.0824
1986-04-24	0.9000	4.5000	1.4000	4510	1.0824
1986-04-25	2.1000	2.6000	1.1000	4510	1.0824
1986-04-26	4.5000	4.2000	1.3000	4230	1.0152
1986-04-27	1.5000	4.7000	1.4000	3950	0.9480
1986-04-28	10.5000	5.7000	1.6000	2640	0.6336
1986-04-29	41.9000	4.0000	1.3000	8100	1.9440
1986-04-30	0.3000	5.6000	1.6000	27900	6.6960
1986-05-01	0.8000	5.7000	1.6000	22200	5.3280
1986-05-02	5.0000	6.8000	1.8000	17000	4.0800
1986-05-03	26.4000	6.0000	1.7000	22200	5.3280
1986-05-04	3.7000	7.7000	2.0000	32700	7.8480
1986-05-05	4.0000	7.8000	2.0000	29500	7.0800
1986-05-06	1.4000	5.4000	1.6000	27400	6.5760
1986-05-07	0.7000	3.0000	1.3000	24300	5.8320
1986-05-08	0.1000	4.0000	1.4000	21700	5.2080
1986-05-09	0.0000	9.3000	2.2000	19100	4.5840
1986-05-10	10.7000	10.0000	2.4000	17500	4.2000
1986-05-11	0.6000	9.3000	2.3000	16000	3.8400
1986-05-12	0.4000	12.5000	2.8000	12400	2.9760
1986-05-13	1.7000	14.8000	3.2000	10100	2.4240
1986-05-14	0.0000	11.8000	2.7000	8900	2.1360
1986-05-15	0.0000	11.9000	2.7000	7000	1.6800
1986-05-16	18.0000	13.7000	3.1000	7750	1.8600
1986-05-17	2.0000	11.6000	2.7000	11400	2.7360
1986-05-18	0.0000	15.4000	3.3000	11400	2.7360
1986-05-19	0.0000	16.3000	3.5000	11000	2.6400
1986-05-20	0.0000	16.5000	3.5000	8150	1.9560
1986-05-21	0.0000	15.1000	3.3000	7000	1.6800
1986-05-22	0.1000	12.1000	2.8000	7000	1.6800
1986-05-23	6.7000	8.4000	2.3000	4790	1.1496
1986-05-24	4.1000	6.3000	1.9000	7000	1.6800
1986-05-25	0.0000	9.4000	2.4000	5050	1.2120
1986-05-26	0.0000	12.4000	2.9000	3500	0.8400
1986-05-27	2.4000	12.5000	3.0000	3500	0.8400
1986-05-28	0.0000	11.9000	2.8000	3500	0.8400
1986-05-29	0.0000	12.2000	2.9000	3050	0.7320
1986-05-30	30.2000	14.3000	3.3000	11500	2.7600
1986-05-31	4.1000	14.3000	3.3000	10100	2.4240
1986-06-01	0.0000	12.0000	2.9000	11800	2.8320
1986-06-02	0.0000	13.4000	3.1000	6650	1.5960
1986-06-03	0.0000	16.9000	3.8000	3150	0.7560
1986-06-04	0.5000	18.0000	4.0000	4750	1.1400
1986-06-05	2.1000	17.2000	3.8000	4750	1.1400
1986-06-06	0.0000	12.1000	3.0000	4750	1.1400
1986-06-07	0.0000	10.8000	2.7000	4750	1.1400
1986-06-08	1.7000	13.0000	3.1000	4270	1.0248
1986-06-09	5.4000	10.3000	2.6000	3550	0.8520
1986-06-10	9.1000	7.6000	2.2000	3790	0.9096
1986-06-11	0.0000	9.6000	2.5000	4270	1.0248
1986-06-12	0.0000	11.3000	2.8000	3790	0.9096
1986-06-13	0.0000	11.4000	2.8000	3790	0.9096
1986-06-14	0.6000	13.0000	3.1000	3150	0.7560
1986-06-15	0.0000	15.8000	3.6000	2750	0.6600
1986-06-16	0.2000	17.5000	3.9000	2390	0.5736
1986-06-17	3.1000	15.3000	3.5000	2230	0.5352
1986-06-18	0.0000	12.8000	3.1000	2390	0.5736
1986-06-19	0.0000	13.3000	3.2000	2390	0.5736
1986-06-20	0.0000	15.6000	3.6000	2230	0.5352
1986-06-21	0.0000	17.4000	3.9000	2230	0.5352
1986-06-22	23.0000	19.5000	4.3000	2070	0.4968
1986-06-23	15.4000	14.4000	3.4000	8300	1.9920
1986-06-24	0.0000	16.2000	3.7000	8900	2.1360
1986-06-25	0.2000	16.6000	3.8000	4750	1.1400
1986-06-26	12.8000	16.7000	3.8000	3790	0.9096
1986-06-27	5.3000	14.6000	3.4000	4750	1.1400
1986-06-28	12.4000	14.7000	3.4000	6300	1.5120
1986-06-29	14.2000	14.9000	3.5000	15200	3.6480
1986-06-30	0.0000	16.1000	3.7000	12300	2.9520
1986-07-01	2.0000	17.2000	3.8000	10100	2.4240
1986-07-02	4.7000	18.1000	4.0000	9300	2.2320
1986-07-03	0.1000	15.8000	3.6000	7000	1.6800
1986-07-04	0.0000	13.5000	3.2000	6000	1.4400
1986-07-05	0.0000	17.3000	3.8000	4750	1.1400
1986-07-06	0.0000	16.9000	3.8000	4270	1.0248
1986-07-07	0.0000	15.4000	3.5000	3790	0.9096
1986-07-08	0.0000	17.0000	3.8000	3350	0.8040
1986-07-09	0.0000	19.3000	4.2000	2750	0.6600
1986-07-10	0.0000	17.2000	3.8000	2750	0.6600
1986-07-11	0.0000	20.3000	4.3000	2550	0.6120
1986-07-12	0.5000	23.2000	4.8000	2550	0.6120
1986-07-13	26.4000	17.8000	3.8000	2750	0.6600
1986-07-14	0.1000	14.5000	3.3000	4510	1.0824
1986-07-15	0.6000	16.1000	3.6000	3790	0.9096
1986-07-16	2.5000	15.3000	3.4000	2550	0.6120
1986-07-17	7.4000	14.2000	3.2000	2550	0.6120
1986-07-18	3.5000	11.7000	2.8000	2950	0.7080
1986-07-19	0.3000	11.2000	2.7000	2750	0.6600
1986-07-20	3.1000	11.5000	2.7000	2750	0.6600
1986-07-21	0.1000	15.3000	3.4000	2750	0.6600
